update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,2365.1632187060227,0,0.0,0.0,0.0,0.0,46.52,28.653963076684523,1.0,120.0,1.9143151193857193,-0.09474768489599228,-0.043406665325164795,0.0016554824251215905,0.04012721880286452,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,2573.2173046137327,1,0.0,0.0,0.0,0.0,99.6875,56.33684268531562,22.0,220.0,1.9298656433820724,-0.06036060396581888,-0.019025277579203248,0.00033158043515868485,0.011650936765881605,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,2595.1024973595613,2,0.0,0.0,0.0,0.0,84.88235294117646,98.2499108533894,1.0,324.0,1.9318136423826218,-0.048062021378427744,-0.0139882976654917,0.00017963337995752227,0.006721710140150062,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,2488.2645401643426,3,0.0,0.0,0.0,0.0,127.8125,117.16239731138144,2.0,324.0,1.936572939157486,-0.0371732204221189,-0.009747599950060248,0.00014850290790491272,0.005573801033871971,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,2576.4411284718108,4,0.0,0.0,0.0,0.0,93.52,102.12702678527364,1.0,324.0,1.936724215745926,-0.02725956356152892,-0.009917968767695129,0.00011728969820978818,0.006299051867184641,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,2593.07194486103,4,0.0,0.0,0.0,0.0,103.45,115.77973700091049,1.0,324.0,1.934444636106491,-0.024584662169218063,-0.00712510384619236,7.819642632966861e-05,0.005034594406028535,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,2468.948806718351,5,0.0,0.0,0.0,0.0,85.73333333333333,91.93038428917588,1.0,324.0,1.9391878098249435,-0.015328658395446837,-0.006690292793791741,5.5003990837576566e-05,0.003740525644610424,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,2567.68689166431,6,0.0,0.0,0.0,0.0,96.47058823529412,107.19312842718473,2.0,324.0,1.940049335360527,-0.011409295024350286,-0.003630355349741876,3.508020381559618e-05,0.002713637025054017,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,2600.334501827816,7,0.0,0.0,0.0,0.0,132.3125,82.77055541525621,10.0,324.0,1.9422882795333862,-0.009191242686938494,-0.0030254369776230305,2.9263375836308114e-05,0.0026580902255834743,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,2476.0227772770286,8,0.01944444514811039,0.07530801223487514,0.0,0.31111112236976624,93.9375,100.47603492251274,7.0,316.0,1.9417489171028137,-0.005861128040123731,-0.002507276149117388,0.00014270631572799175,0.003612918605453326,0.01944444514811039,0.07530801223487514,0.0,0.31111112236976624
11,22528,2571.161581824174,8,0.0,0.0,0.0,0.0,129.52173913043478,112.39637529557669,1.0,324.0,1.9429672360420227,-0.003428640979109332,-0.0011480028842925094,1.5307910416595405e-05,0.0015911889811376094,0.0,0.0,0.0,0.0
12,24576,2570.816844215992,9,0.0,0.0,0.0,0.0,72.5625,47.61166972234853,5.0,212.0,1.9433771520853043,-0.0024017591058509424,-0.0008402701823797543,1.5304070302590844e-05,0.0015738298578098948,0.0,0.0,0.0,0.0
13,26624,2569.103762374935,10,0.0,0.0,0.0,0.0,136.43478260869566,117.77754495029161,2.0,324.0,1.9441710859537125,-0.001953391489223577,-0.0010161874088225886,1.267430786811019e-05,0.0012600058900983629,0.0,0.0,0.0,0.0
14,28672,2573.775512332044,11,0.0,0.0,0.0,0.0,77.8695652173913,74.71296048898313,1.0,324.0,1.944249764084816,-0.0024778740480542183,-0.000865142974362243,1.304363706822187e-05,0.0010929419421992265,0.0,0.0,0.0,0.0
15,30720,2565.4384699238126,12,0.04565972089767456,0.17683933862917234,0.0,0.730555534362793,90.0625,79.51844813469387,1.0,285.0,1.9408924132585526,0.003291575987532269,-0.006321946828393266,0.0019794285763055086,0.012868693148052689,0.04565972089767456,0.17683933862917234,0.0,0.730555534362793
16,32768,2418.68812398194,13,0.0,0.0,0.0,0.0,150.45,122.4379332559971,1.0,324.0,1.9417075216770172,0.00480609035002999,0.0010375099318480352,4.403460252433433e-05,0.0033099326178774886,0.0,0.0,0.0,0.0
17,34816,2554.119982112104,13,0.0,0.0,0.0,0.0,93.38888888888889,90.42869436982986,5.0,324.0,1.9434632062911987,0.0036575208650901914,0.0013218897365732118,1.822468766476959e-05,0.0018690876215272357,0.0,0.0,0.0,0.0
18,36864,2538.580539075672,14,0.023194444179534913,0.10110223823018787,0.0,0.46388888359069824,123.75,115.52526779886728,1.0,324.0,1.9430383443832397,0.0054341756622307,-0.001685493387412862,0.0007378085729214945,0.006253142090899639,0.023194444179534913,0.10110223823018787,0.0,0.46388888359069824
19,38912,2361.1149693080206,15,0.0,0.0,0.0,0.0,141.4375,118.88070109883269,1.0,324.0,1.9434050470590591,0.006536278815474361,0.0018139802559744567,2.303398309777549e-05,0.0019739343417244084,0.0,0.0,0.0,0.0
20,40960,2563.6919928932366,16,0.009722222574055195,0.03765400611743757,0.0,0.15555556118488312,179.625,117.68223899552558,5.0,324.0,1.9425093680620193,0.006380828854162246,-0.00018353174345975276,9.77507334027905e-05,0.0021323451332731645,0.009722222574055195,0.03765400611743757,0.0,0.15555556118488312
21,43008,2541.5015246166563,17,0.0,0.0,0.0,0.0,191.3125,119.79968632575796,7.0,324.0,1.943921372294426,0.005036305112298578,0.0012741235623252578,1.6634093981338083e-05,0.001557458071674537,0.0,0.0,0.0,0.0
22,45056,2332.5150710404237,17,0.0,0.0,0.0,0.0,102.8125,91.35385784820474,3.0,287.0,1.9450041204690933,0.002775426401058212,0.0008082624772214331,7.894769225913478e-06,0.000747343466683322,0.0,0.0,0.0,0.0
23,47104,2530.331688654307,18,0.0,0.0,0.0,0.0,151.1,121.5005761303213,2.0,324.0,1.9451730400323868,0.002297701357747428,0.0007147497599362396,5.55107584432335e-06,0.0007580852776613128,0.0,0.0,0.0,0.0
24,49152,2551.922539797223,19,0.0,0.0,0.0,0.0,96.625,86.3863957750293,8.0,324.0,1.945215255022049,0.0018546587380114943,0.0005464008881972404,4.73925260280339e-06,0.0005939741307007617,0.0,0.0,0.0,0.0
25,51200,2555.033153815357,20,0.0,0.0,0.0,0.0,113.5,103.45651260312228,6.0,324.0,1.9452163130044937,0.0019043998181587085,0.00028507022670964943,5.4916552585382306e-06,0.0006000975980229632,0.0,0.0,0.0,0.0
26,53248,2406.4420838658457,21,0.0,0.0,0.0,0.0,136.91304347826087,102.8003184919268,22.0,324.0,1.9453697949647903,0.0009005713072838262,0.00047184209142869804,4.000249361979513e-06,0.0005244659660738227,0.0,0.0,0.0,0.0
27,55296,2552.830347232149,22,0.0,0.0,0.0,0.0,93.5,91.37217847900968,21.0,324.0,1.945448398590088,0.0010134775220649317,0.0003412937116991088,3.30399856807162e-06,0.0004562376476929163,0.0,0.0,0.0,0.0
28,57344,2553.7972614403707,22,0.0,0.0,0.0,0.0,169.9375,115.01547110606468,27.0,324.0,1.9454730451107025,0.0007750671866233461,0.00018434841877024155,3.8933539769914205e-06,0.00047329521971023063,0.0,0.0,0.0,0.0
29,59392,2552.3752251916303,23,0.0,0.0,0.0,0.0,154.125,106.30314847171744,8.0,324.0,1.945487141609192,0.0003118253098364221,9.564410902385134e-05,2.658898409890753e-06,0.0003898672427270015,0.0,0.0,0.0,0.0
30,61440,2559.9299640742834,24,0.0,0.0,0.0,0.0,138.8125,108.28101100262225,2.0,324.0,1.9454466253519058,0.00040802213334245607,0.00011411387481530255,3.523128242477469e-06,0.0004238316828700658,0.0,0.0,0.0,0.0
31,63488,2549.0479105956924,25,0.0,0.0,0.0,0.0,152.8125,112.57509646342747,2.0,324.0,1.9455331414937973,-0.00014875154033688887,0.00010526912501518382,2.8862804981599766e-06,0.0004186007897558831,0.0,0.0,0.0,0.0
32,65536,2411.695772509379,26,0.00937500037252903,0.03630922031349326,0.0,0.15000000596046448,124.375,122.36721119237784,1.0,324.0,1.9453820139169693,0.001090598561859224,-0.0012609914265340194,7.132657765396289e-05,0.0018520246745002546,0.00937500037252903,0.03630922031349326,0.0,0.15000000596046448
33,67584,2542.627697566488,26,0.0,0.0,0.0,0.0,140.1578947368421,118.62114090351717,4.0,324.0,1.945254236459732,0.0007074944569467334,0.0003595328316805535,6.7666114205167105e-06,0.0008546323751843853,0.0,0.0,0.0,0.0
34,69632,2546.585856765165,27,0.0,0.0,0.0,0.0,136.38888888888889,126.7237322721662,1.0,324.0,1.9453832060098648,0.0009536046127323061,0.00038456502807093784,3.059146450823391e-06,0.0005456935125954564,0.0,0.0,0.0,0.0
35,71680,2552.063560235992,28,0.0,0.0,0.0,0.0,113.0,110.97522245979054,14.0,324.0,1.9454353600740433,0.0009586635569576174,0.0002837791171259596,2.4978752435345086e-06,0.0004785143248140515,0.0,0.0,0.0,0.0
36,73728,2535.4192777158264,29,0.041520466929987856,0.17615642234535725,0.0,0.7888888716697693,157.21052631578948,131.9013103751072,1.0,324.0,1.9404381811618805,0.007122135022655129,-0.006757429568096995,0.002306843045516871,0.007647889962382023,0.041520466929987856,0.17615642234535725,0.0,0.7888888716697693
37,75776,2496.285212201842,30,0.0,0.0,0.0,0.0,135.75,109.87464448179115,1.0,324.0,1.9436470419168472,0.007595513015985489,0.0021156012517167255,3.339612931085867e-05,0.0019154762847486714,0.0,0.0,0.0,0.0
38,77824,2557.0471720748083,31,0.0,0.0,0.0,0.0,164.875,113.14419726614352,13.0,324.0,1.9445622563362122,0.0063322680070996284,0.0017510696197859943,1.4217598049981461e-05,0.0013289835159966564,0.0,0.0,0.0,0.0
39,79872,2489.1290566737566,31,0.0,0.0,0.0,0.0,195.0,121.31879491653385,14.0,324.0,1.944988265633583,0.003970809542806819,0.0013147005447535776,7.296652313470986e-06,0.00085534666621102,0.0,0.0,0.0,0.0
