update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,2567.5779073034546,7,0.0,0.0,0.0,0.0,69.85,80.21612992409942,1.0,324.0,1.942902997136116,-0.008883300703018904,-0.002799387541017495,2.340415653634409e-05,0.0023783416911181718,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,2505.082262103591,8,0.014351851410335965,0.05917419928798497,0.0,0.25833332538604736,107.77777777777777,96.25172757789024,2.0,324.0,1.9414309859275818,-0.004442314151674509,-0.00429584996891208,0.00026270115085935686,0.004520783768233705,0.014351851410335965,0.05917419928798497,0.0,0.25833332538604736
11,22528,2591.158679663382,8,0.00789473715581392,0.033494533071368515,0.0,0.15000000596046448,119.15789473684211,118.98529902908825,1.0,324.0,1.9420062750577927,-0.0025756216928130016,-0.002425947561278008,0.00010097145877807634,0.003797066392532024,0.00789473715581392,0.033494533071368515,0.0,0.15000000596046448
12,24576,2574.396455877236,9,0.0,0.0,0.0,0.0,85.05555555555556,84.75878992255495,1.0,324.0,1.9430224150419235,-0.0018912263185484335,-0.0010536996051087044,2.0247346355972695e-05,0.0015470112217885004,0.0,0.0,0.0,0.0
13,26624,2500.269120655349,10,0.0,0.0,0.0,0.0,152.5909090909091,125.74745943246333,7.0,324.0,1.944042831659317,-0.001980015673325397,-0.0008480914802930783,1.5192084106274706e-05,0.0012128782220709325,0.0,0.0,0.0,0.0
14,28672,2181.3806675380406,11,0.0,0.0,0.0,0.0,116.5,108.4089479701745,2.0,324.0,1.94450543820858,-0.0005462581102619879,-0.0007737998821539804,1.577116540829593e-05,0.0012348891841539337,0.0,0.0,0.0,0.0
15,30720,2030.5637852455607,12,0.0,0.0,0.0,0.0,135.5625,116.12383947213424,2.0,324.0,1.9445878565311432,-0.0003056508444387873,-0.00013591215247288346,1.0438355275255162e-05,0.0010391650671798306,0.0,0.0,0.0,0.0
16,32768,2508.8297729973674,13,0.0,0.0,0.0,0.0,153.9375,120.79966305313107,11.0,324.0,1.9447820633649826,-0.0009175590239465237,-0.00020474292068684008,8.60929077362016e-06,0.0009193132827955209,0.0,0.0,0.0,0.0
17,34816,2454.9291557494366,14,0.0,0.0,0.0,0.0,121.17391304347827,112.18100752759123,1.0,324.0,1.9447601735591888,-0.0006889446358400164,-0.0003585988822010222,1.1241023685215623e-05,0.0010810724583940239,0.0,0.0,0.0,0.0
18,36864,2364.2921979139574,15,0.0,0.0,0.0,0.0,133.25,96.44201625847522,6.0,324.0,1.945010557770729,-0.0005567393382079899,-5.4248219839792e-05,6.395859372787527e-06,0.000728380626397471,0.0,0.0,0.0,0.0
19,38912,2099.126593448378,16,0.0,0.0,0.0,0.0,99.625,90.13661506291436,2.0,324.0,1.945022240281105,-0.0009932698303600773,-4.5243670228956034e-05,7.433839414261456e-06,0.0007095221715143333,0.0,0.0,0.0,0.0
20,40960,2392.7867631922527,16,0.0,0.0,0.0,0.0,155.0,129.30922240892178,13.0,324.0,1.945181742310524,-0.0005544993800867815,-8.78115497471299e-06,5.5692489695502445e-06,0.0007693160771323098,0.0,0.0,0.0,0.0
21,43008,2456.1807419666693,17,0.0,0.0,0.0,0.0,151.42857142857142,121.12432472800964,1.0,324.0,1.945205956697464,-0.0006303627051238436,-0.00019227920529374387,4.760903578926445e-06,0.0006451458786620899,0.0,0.0,0.0,0.0
22,45056,2424.5695134170883,18,0.0,0.0,0.0,0.0,79.0625,92.03088391268444,1.0,324.0,1.9451410621404648,-0.0005166265764273703,1.5822389286768157e-05,4.810154564438562e-06,0.0005882436732688385,0.0,0.0,0.0,0.0
23,47104,2447.8634155905293,19,0.013194444589316845,0.0511018641568807,0.0,0.21111111342906952,156.0,113.92815718688686,5.0,324.0,1.9448884576559067,-0.0002545759671193082,-0.0006300213217400596,6.406856022067586e-05,0.0017725209578450373,0.013194444589316845,0.0511018641568807,0.0,0.21111111342906952
24,49152,2403.20240825656,20,0.0,0.0,0.0,0.0,173.25,127.06371433261346,17.0,324.0,1.945182517170906,-0.00017356448188365903,2.0337495698186103e-05,5.369102836993989e-06,0.00078489713725802,0.0,0.0,0.0,0.0
25,51200,2396.6194273291467,21,0.0,0.0,0.0,0.0,152.5625,116.40874577861408,1.0,324.0,1.945297822356224,0.0001342923587799305,-0.0001043624024532619,5.076714757024092e-06,0.0005283281391628566,0.0,0.0,0.0,0.0
26,53248,2528.691473740855,21,0.0,0.0,0.0,0.0,125.57692307692308,110.24105513231623,2.0,324.0,1.9453040957450867,1.2335486189840594e-05,2.9960731353639858e-05,3.995327887196254e-06,0.0005175279848359807,0.0,0.0,0.0,0.0
27,55296,2433.7353396078283,22,0.0,0.0,0.0,0.0,99.3125,96.14358971741174,3.0,324.0,1.9454953074455261,0.0005656747562170494,0.00036120859294896945,4.212919037627216e-06,0.000498410385352682,0.0,0.0,0.0,0.0
28,57344,2455.73485408993,23,0.0,0.0,0.0,0.0,146.72222222222223,129.85667550357013,1.0,324.0,1.9454801082611084,-6.241426035558106e-06,0.00011134679425595095,4.247871544293957e-06,0.0004994233371701632,0.0,0.0,0.0,0.0
29,59392,2488.946585756453,24,0.0,0.0,0.0,0.0,170.9375,140.3951872171906,1.0,324.0,1.9455472379922867,4.696601467912842e-05,2.8007808396068867e-05,3.6426614542506286e-06,0.00040747069294110516,0.0,0.0,0.0,0.0
30,61440,2409.9866206848565,25,0.04047619161151704,0.18101503182731774,0.0,0.8500000238418579,122.28571428571429,110.66342917975716,1.0,324.0,1.9358864724636078,0.006693412171443924,-0.007390434286207892,0.0027578014560276642,0.012714634633394851,0.04047619161151704,0.18101503182731774,0.0,0.8500000238418579
31,63488,2354.8970970669106,26,0.0,0.0,0.0,0.0,102.75,104.9099018205622,9.0,324.0,1.942702755331993,0.012016091961413622,0.00274139478278812,6.885996390337823e-05,0.004205089763707248,0.0,0.0,0.0,0.0
32,65536,2495.960259593466,26,0.0,0.0,0.0,0.0,103.375,97.20781540082052,14.0,324.0,1.9442866742610931,0.01097116235177964,0.003122313035419211,1.870539267656568e-05,0.0017515119995788354,0.0,0.0,0.0,0.0
33,67584,2441.6742656658475,27,0.004218107020413434,0.02150821000751082,0.0,0.11388888955116272,108.11111111111111,123.01771427193465,3.0,324.0,1.9445310682058334,0.008600528875831515,0.0025723120488692075,3.6678280139312847e-05,0.0017135302130166052,0.004218107020413434,0.02150821000751082,0.0,0.11388888955116272
34,69632,2308.4563490154587,28,0.0,0.0,0.0,0.0,153.5625,119.09238470091192,4.0,324.0,1.9447165131568909,0.008485754719004035,0.0023822214716346934,9.257990768674063e-06,0.0009688920655404402,0.0,0.0,0.0,0.0
35,71680,2447.9687523956222,29,0.0,0.0,0.0,0.0,184.1875,105.10067718026369,7.0,324.0,1.9451851546764374,0.006260545633267611,0.001722746848827228,5.9220741945864575e-06,0.0006906643041948542,0.0,0.0,0.0,0.0
36,73728,2432.463121850906,30,0.0,0.0,0.0,0.0,115.0,103.80345800953282,4.0,324.0,1.94521364569664,0.004974348586983979,0.0016814269765745848,6.518457439597114e-06,0.0009043643140063351,0.0,0.0,0.0,0.0
37,75776,2353.5524643443678,31,0.0,0.0,0.0,0.0,101.1,106.28353588397405,5.0,324.0,1.9453307837247849,0.00405628586304374,0.00125743977696402,4.957016585649399e-06,0.0007110054314252262,0.0,0.0,0.0,0.0
38,77824,2423.370437984519,32,0.0,0.0,0.0,0.0,152.0,114.7404680136873,2.0,324.0,1.945353850722313,0.003061875846469775,0.0008134553645504639,4.588523722759419e-06,0.0007351512949940961,0.0,0.0,0.0,0.0
39,79872,2511.8383615320286,32,0.0,0.0,0.0,0.0,144.5,117.6020833148801,1.0,324.0,1.9455357044935226,0.002114341943524778,0.0004805026328540407,2.3908431501240557e-06,0.0003695032427625776,0.0,0.0,0.0,0.0
40,81920,2192.1397263657977,33,0.0,0.0,0.0,0.0,161.375,103.51018971579562,3.0,324.0,1.9455678015947342,0.0013156125787645578,0.0005233748015598394,2.0822157438260547e-06,0.0003235167372233889,0.0,0.0,0.0,0.0
41,83968,2489.8548777469045,34,0.01666666753590107,0.06454972580332063,0.0,0.2666666805744171,163.6875,118.01256222856108,6.0,324.0,1.9444302916526794,0.0033028780308086425,-0.0020238472825440113,0.00024380378181376727,0.002891329298295175,0.01666666753590107,0.06454972580332063,0.0,0.2666666805744171
42,86016,2297.819647336836,35,0.0,0.0,0.0,0.0,128.5,117.28171212938528,10.0,324.0,1.9444019049406052,0.003535051306243986,0.0010538092356000561,1.1745806546059612e-05,0.0009422706180137195,0.0,0.0,0.0,0.0
43,88064,2293.973344841565,36,0.0,0.0,0.0,0.0,167.625,113.49001883425696,15.0,324.0,1.9450473338365555,0.002566950919572264,0.000797187487478368,5.041878466727212e-06,0.0005284616587629096,0.0,0.0,0.0,0.0
44,90112,2294.692779169267,37,0.0,0.0,0.0,0.0,88.78947368421052,100.94061774255846,1.0,324.0,1.9454108625650406,0.001699937114608474,0.0006159561962704174,2.8130245652846497e-06,0.0004468195028985246,0.0,0.0,0.0,0.0
45,92160,2288.634006003247,38,0.01927083358168602,0.07463561752940458,0.0,0.3083333373069763,153.4375,123.12898153460866,10.0,324.0,1.9433617740869522,0.0042113031522603706,-0.0023393080991809256,0.0003581874143492314,0.004123041466362913,0.01927083358168602,0.07463561752940458,0.0,0.3083333373069763
46,94208,2488.046162731623,39,0.01927083358168602,0.07463561752940458,0.0,0.3083333373069763,126.875,116.05595363875133,6.0,324.0,1.943999633193016,0.00443949387408793,0.0011751368729164824,8.8315325115218e-06,0.0012621333622712069,0.01927083358168602,0.07463561752940458,0.0,0.3083333373069763
47,96256,2235.2269220170488,40,0.0,0.0,0.0,0.0,148.4375,127.56614399498795,5.0,324.0,1.945161297917366,0.004192523920210078,0.000910569891857449,4.687001592174056e-06,0.0005261740842144699,0.0,0.0,0.0,0.0
48,98304,2216.25115089844,40,0.0,0.0,0.0,0.0,160.8125,100.87691680335001,19.0,324.0,1.945497453212738,0.0028918829921167344,0.0008438124641543254,2.2190300086322168e-06,0.00042267378351503555,0.0,0.0,0.0,0.0
49,100352,2483.634226995488,41,0.0,0.0,0.0,0.0,109.33333333333333,98.51226657968371,6.0,324.0,1.9455422759056091,0.0023114599171094596,0.0007147416108637117,1.7790056716648905e-06,0.0003691487385135197,0.0,0.0,0.0,0.0
50,102400,2469.883748386225,42,0.0,0.0,0.0,0.0,108.1875,114.40783340204463,19.0,324.0,1.9457605928182602,0.0018370525795035064,0.0004973313916707411,9.535097404977932e-07,0.0001804541295131075,0.0,0.0,0.0,0.0
51,104448,2547.0003999918163,43,0.0,0.0,0.0,0.0,177.05555555555554,110.78681842079621,15.0,324.0,1.9457826912403107,0.0014340813067974523,0.0004469935011002235,6.753587769026126e-07,0.00020073598530026443,0.0,0.0,0.0,0.0
52,106496,2418.236681579709,44,0.0,0.0,0.0,0.0,86.8125,80.25990495726991,2.0,319.0,1.9458221793174744,0.0010425970394862816,0.0002872702243621461,4.0810764190268856e-07,0.00014515413965024453,0.0,0.0,0.0,0.0
53,108544,2572.428208641987,45,0.0,0.0,0.0,0.0,161.1875,121.83247655592494,7.0,324.0,1.945843756198883,0.0008433537659584545,0.0002223611700173933,2.7399767787983365e-07,0.00011933626239264134,0.0,0.0,0.0,0.0
54,110592,2589.8836961509633,45,0.0,0.0,0.0,0.0,136.875,115.9670615950926,3.0,324.0,1.9458577930927277,0.0006215511675691232,0.00018963143065775512,2.654932220735873e-07,0.0001227805063456024,0.0,0.0,0.0,0.0
55,112640,2573.753148527062,46,0.01718750037252903,0.0665669027057387,0.0,0.2750000059604645,138.125,103.3137666286541,3.0,324.0,1.943486511707306,0.0023268940130947158,-0.0022572721063625067,0.00029249453655211255,0.002301676874613321,0.01718750037252903,0.0665669027057387,0.0,0.2750000059604645
56,114688,2569.146023715283,47,0.0,0.0,0.0,0.0,157.25,135.37240302218174,1.0,324.0,1.9447819292545319,0.002115068389684893,0.0006293561273196246,5.086825808575668e-06,0.0009569469801476585,0.0,0.0,0.0,0.0
57,116736,2573.4323863689133,48,0.0381944440305233,0.14792644564786803,0.0,0.6111111044883728,149.4375,113.74476292889268,1.0,324.0,1.938241794705391,0.006310399156063795,-0.005188706214539707,0.0015113111585378647,0.008734648299051838,0.0381944440305233,0.14792644564786803,0.0,0.6111111044883728
58,118784,2593.775071185929,49,0.0072916666977107525,0.028240503686328973,0.0,0.11666666716337204,173.3125,125.9998604909942,2.0,324.0,1.942577064037323,0.007587980886455625,0.001894988032290712,4.578716061587329e-05,0.002303199265687873,0.0072916666977107525,0.028240503686328973,0.0,0.11666666716337204
59,120832,2474.3595326507043,49,0.053819444961845875,0.15686107541090585,0.0,0.6166666746139526,176.1875,103.77814000910789,9.0,324.0,1.9385356307029724,0.010108178365044296,-0.004258816290530376,0.0015758950648887549,0.008767541979605145,0.053819444961845875,0.15686107541090585,0.0,0.6166666746139526
60,122880,2535.5128259848652,50,0.0,0.0,0.0,0.0,157.5625,113.46803996610676,3.0,324.0,1.9437353014945984,0.010277665685862303,0.0026316588919144124,3.716314495250117e-05,0.002606605484354408,0.0,0.0,0.0,0.0
61,124928,2556.436851064843,51,0.0,0.0,0.0,0.0,115.73684210526316,119.489634919459,2.0,324.0,1.9441737532615662,0.008790407329797745,0.0028750034398399293,7.2029379794003034e-06,0.0010863775294336654,0.0,0.0,0.0,0.0
62,126976,2504.2372927210395,52,0.0,0.0,0.0,0.0,111.3125,98.80898159453928,2.0,324.0,1.9446307718753815,0.006946156965568662,0.0021623199863824993,3.6182456994993117e-06,0.0006125877228280706,0.0,0.0,0.0,0.0
63,129024,2476.2883044214623,53,0.02204861119389534,0.08539390396095908,0.0,0.35277777910232544,156.25,104.11081836197428,16.0,324.0,1.943886622786522,0.008543850854039192,-0.001638715504668653,0.0003481270141492132,0.0034997806729871765,0.02204861119389534,0.08539390396095908,0.0,0.35277777910232544
64,131072,2496.172774829553,53,0.02204861119389534,0.08539390396095908,0.0,0.35277777910232544,175.5,108.27107185208799,4.0,324.0,1.9449398219585419,0.004963394836522639,0.0009420375718036667,1.4088360330788419e-05,0.0008341926157654437,0.02204861119389534,0.08539390396095908,0.0,0.35277777910232544
65,133120,2544.541544178199,54,0.0,0.0,0.0,0.0,178.6875,112.98490980546916,4.0,324.0,1.9452395886182785,0.004652739851735532,0.0006372620719048427,9.793097831334308e-06,0.0009309031463696147,0.0,0.0,0.0,0.0
66,135168,2542.621676621644,55,0.0,0.0,0.0,0.0,159.75,111.9573021289813,3.0,324.0,1.9455310106277466,0.003152398974634707,0.0011596221011132002,1.2700641320861905e-06,0.0005115626627067479,0.0,0.0,0.0,0.0
67,137216,2551.4556156213243,56,0.03545751641778385,0.1418300656711354,0.0,0.6027777791023254,125.05882352941177,119.56463700503309,1.0,324.0,1.9395677000284195,0.008213284658268094,-0.0046339601976796985,0.001358315141260391,0.007776903407182734,0.03545751641778385,0.1418300656711354,0.0,0.6027777791023254
68,139264,2461.905968806067,57,0.0,0.0,0.0,0.0,157.625,135.95857595238337,7.0,324.0,1.9446796625852585,0.006694077397696674,0.0013100299347570399,2.936016926469165e-05,0.002299233702689875,0.0,0.0,0.0,0.0
69,141312,2544.7880453894104,58,0.0,0.0,0.0,0.0,125.94444444444444,95.46405502841965,13.0,324.0,1.9452282637357712,0.003693262755405158,0.001469630005885847,3.5580149528868787e-06,0.0008938677681725351,0.0,0.0,0.0,0.0
70,143360,2558.656558655191,58,0.0,0.0,0.0,0.0,103.875,108.24040084460145,2.0,324.0,1.9455396234989166,0.0030036203970666975,0.0008176990450010635,1.0613747534193863e-06,0.0005650025668989957,0.0,0.0,0.0,0.0
71,145408,2549.87041038384,59,0.02968749962747097,0.11497919164773396,0.0,0.4749999940395355,136.25,114.72003966177836,1.0,324.0,1.9408722817897797,0.006301789195276797,-0.0026158214968745597,0.0008755437411309686,0.004505290615193474,0.02968749962747097,0.11497919164773396,0.0,0.4749999940395355
72,147456,2397.379940168309,60,0.018790849867989037,0.07516339947195613,0.0,0.3194444477558136,177.58823529411765,124.27486557841401,5.0,324.0,1.9421540349721909,0.008685522945597768,-0.0007385278622678015,0.00033604308828216745,0.004497870768212247,0.018790849867989037,0.07516339947195613,0.0,0.3194444477558136
73,149504,2547.634179486495,61,0.0,0.0,0.0,0.0,108.23529411764706,107.69102284491537,3.0,324.0,1.9442929923534393,0.004145358019741252,0.0009462563539273106,1.2975356298738916e-05,0.0013111848875101877,0.0,0.0,0.0,0.0
74,151552,2552.7719308255946,62,0.0,0.0,0.0,0.0,162.05555555555554,121.03831910332374,2.0,324.0,1.9450673609972,0.0036198818124830723,0.0011158968191011809,2.2640735153345304e-06,0.00045262537838084083,0.0,0.0,0.0,0.0
75,153600,2546.9158191954707,62,0.0,0.0,0.0,0.0,145.1875,116.76697882428063,1.0,324.0,1.9454936385154724,0.002997779316501692,0.0007657562237000093,6.905962948167144e-07,0.00031886312271790784,0.0,0.0,0.0,0.0
76,155648,2520.817323869387,63,0.013194444589316845,0.0511018641568807,0.0,0.21111111342906952,163.5,107.8639188978409,1.0,324.0,1.944186955690384,0.00419090740615502,-0.0012030738653265871,0.0001620256271053222,0.0030574568747479655,0.013194444589316845,0.0511018641568807,0.0,0.21111111342906952
77,157696,2576.4249003914756,64,0.0,0.0,0.0,0.0,126.56521739130434,125.28153550302703,2.0,324.0,1.944797471165657,0.003942512557841837,0.001177624988486059,4.1402383317290514e-06,0.0006681921145661159,0.0,0.0,0.0,0.0
78,159744,2573.371481434436,65,0.0,0.0,0.0,0.0,132.89473684210526,92.7406654328658,2.0,324.0,1.945181965827942,0.0030855772201903164,0.0008237038055085577,3.2384020585141116e-06,0.00044536852812261944,0.0,0.0,0.0,0.0
79,161792,2570.268378755717,66,0.013562091133173774,0.0542483645326951,0.0,0.23055554926395416,94.23529411764706,87.01759755208727,4.0,324.0,1.9452273100614548,0.002417936600977555,0.00047136907232925296,2.2626232748734765e-05,0.0008866272887193276,0.013562091133173774,0.0542483645326951,0.0,0.23055554926395416
80,163840,2440.567770736034,66,0.0,0.0,0.0,0.0,134.125,108.38062269151253,2.0,324.0,1.9452153891324997,0.0022360956936609,0.0006740009121131152,2.8744472757580297e-06,0.00043697769172236625,0.0,0.0,0.0,0.0
81,165888,2555.6047880319434,67,0.0,0.0,0.0,0.0,120.15789473684211,116.15110990606148,5.0,324.0,1.9455989003181458,0.0015514805272687227,0.0005950458871666342,9.479157867531285e-07,0.00034763383718488345,0.0,0.0,0.0,0.0
82,167936,2561.335229749643,68,0.0,0.0,0.0,0.0,149.75,126.19751384238914,5.0,324.0,1.9457233250141144,0.0013739916466875002,0.00042531081635388546,3.0793245109350664e-07,0.00014216117518893153,0.0,0.0,0.0,0.0
83,169984,2572.447467916784,69,0.03454861044883728,0.13380619290295434,0.0,0.5527777671813965,147.4375,122.84439789322914,4.0,324.0,1.943884551525116,0.004978099605068564,-0.004339150385931134,0.00047880538477329537,0.0063309169361387765,0.03454861044883728,0.13380619290295434,0.0,0.5527777671813965
84,172032,2555.2505271173936,70,0.0,0.0,0.0,0.0,161.0,120.39362524652209,10.0,324.0,1.9440472722053528,0.00444197264732793,0.0012144605934736319,4.970456848241156e-05,0.002965146192522738,0.0,0.0,0.0,0.0
85,174080,2564.182542530232,70,0.0,0.0,0.0,0.0,149.05263157894737,120.11112121882475,1.0,324.0,1.944202035665512,0.0018404915535938926,0.0006857274274807423,6.902455936597107e-06,0.0014108802317563942,0.0,0.0,0.0,0.0
86,176128,2393.6162109519223,71,0.0,0.0,0.0,0.0,114.0,96.99484522385713,15.0,324.0,1.9454519897699356,0.0021643353102263063,0.0006618658480874728,8.983987953570249e-07,0.00041880108717302965,0.0,0.0,0.0,0.0
87,178176,2486.070977143312,72,0.0,0.0,0.0,0.0,114.375,96.53618168852547,9.0,324.0,1.9456858783960342,0.0014544849254889414,0.00044628031537286006,2.0386365484625912e-07,0.0001403749782661237,0.0,0.0,0.0,0.0
88,180224,2545.0504294175703,73,0.0,0.0,0.0,0.0,152.11764705882354,116.30885978742936,7.0,324.0,1.945796012878418,0.00112061838444788,0.00039562642268720083,1.2442602503881517e-07,0.00013594810893284294,0.0,0.0,0.0,0.0
89,182272,2552.7468960411916,74,0.0,0.0,0.0,0.0,137.6875,111.80212361019804,7.0,324.0,1.9458442777395248,0.0008923336572479457,0.000247916634180001,6.091967685861732e-08,5.671603418171103e-05,0.0,0.0,0.0,0.0
90,184320,2455.7208130070144,75,0.0338541679084301,0.13111662850905934,0.0,0.5416666865348816,155.9375,107.91169349866584,22.0,324.0,1.9439949244260788,0.0069369001721497625,-0.0043774989899247885,0.001048477799486136,0.006869973878816693,0.0338541679084301,0.13111662850905934,0.0,0.5416666865348816
91,186368,2498.9656681976708,75,0.0,0.0,0.0,0.0,157.5,128.38954396678884,5.0,324.0,1.943838283419609,0.0012117358710383996,3.9303604353335686e-05,1.1825870274151384e-05,0.001031233924763101,0.0,0.0,0.0,0.0
92,188416,2515.2157339508103,76,0.0,0.0,0.0,0.0,152.22222222222223,127.12966065117908,2.0,324.0,1.9443498253822327,0.001304337551118806,0.0004279575987311546,1.1794705130796501e-05,0.0010628955300638861,0.0,0.0,0.0,0.0
93,190464,2043.5516751303815,77,0.0,0.0,0.0,0.0,124.55555555555556,95.78228914355851,1.0,324.0,1.9455622434616089,0.0009502828979748301,0.0003329463561385637,6.999825714615326e-07,0.00044692952523821744,0.0,0.0,0.0,0.0
94,192512,2456.250975287754,78,0.04635416716337204,0.17952891745105462,0.0,0.7416666746139526,117.3125,99.40744360333385,5.0,324.0,1.9441076666116714,0.0041689817735459656,-0.006236555949726608,0.0011670622770907357,0.006685388436916388,0.04635416716337204,0.17952891745105462,0.0,0.7416666746139526
95,194560,2384.2623585669226,79,0.04635416716337204,0.17952891745105462,0.0,0.7416666746139526,160.625,126.5364942417799,1.0,324.0,1.9435725659132004,0.0041553791670594364,0.0011044220882467926,4.3684951037903375e-05,0.00226698204511566,0.04635416716337204,0.17952891745105462,0.0,0.7416666746139526
96,196608,2359.58043428697,80,0.0,0.0,0.0,0.0,207.5,118.45146685457297,26.0,324.0,1.945123478770256,0.003693194012157619,0.0011206068738829345,2.3391696117869287e-06,0.00042788335371541237,0.0,0.0,0.0,0.0
97,198656,2382.9025005409426,81,0.0,0.0,0.0,0.0,102.47058823529412,101.75062806400109,1.0,324.0,1.9455079585313797,0.003237411117879674,0.0005267904743959662,1.0438164508741465e-05,0.0005898208771810854,0.0,0.0,0.0,0.0
98,200704,2532.7414885674893,82,0.015104166232049465,0.058498184275076005,0.0,0.24166665971279144,119.5625,103.30535365483243,5.0,324.0,1.943960428237915,0.005491548450663686,-0.0011316259988234378,0.0002316843028893345,0.0028907530181765764,0.015104166232049465,0.058498184275076005,0.0,0.24166665971279144
99,202752,2517.129826574588,82,0.042724866952214925,0.15416154132665927,0.0,0.7083333134651184,100.66666666666667,103.11728566624804,2.0,324.0,1.9429375976324081,0.005747429502662271,-0.0031429004011442885,0.0008400497354159597,0.006982080937953196,0.042724866952214925,0.15416154132665927,0.0,0.7083333134651184
100,204800,2532.3211219889395,83,0.011805555783212185,0.04572272094110345,0.0,0.18888889253139496,131.6875,108.24377508083317,3.0,324.0,1.9448861926794052,0.006409876572433859,0.001383268361678347,1.4209479900273436e-05,0.0017521111549795147,0.011805555783212185,0.04572272094110345,0.0,0.18888889253139496
101,206848,2411.556974239378,84,0.05243055522441864,0.20306266721658167,0.0,0.8388888835906982,163.75,117.39117300717291,2.0,324.0,1.9383656084537506,0.00959619606146589,-0.005675531130691525,0.0023307120754907373,0.0110728893201629,0.05243055522441864,0.20306266721658167,0.0,0.8388888835906982
